"","Person","PostID","Score","ViewCount","QTime","HourQTime"
"12810",16027,40875,1,920,1350828579.587,14
"12811",12786,40876,15,4181,1350829031.257,14
"12812",14305,40884,2,2735,1350834061.79,15
"12813",14163,40899,2,66,1350851150.767,20
"12814",16149,40905,5,1386,1350768228.583,21
"12815",16164,40906,3,1871,1350007420.023,2
"12816",16557,40907,2,4198,1350843505.5,18
"12817",16125,40910,5,648,1350863662.157,23
"12818",16127,40920,1,789,1350872639.4,2
"12819",16034,40921,2,90,1350873944.203,2
"12820",16069,40922,1,368,1350876535.773,3
"12821",16129,40923,2,265,1350878025.25,3
"12822",16131,40928,9,1334,1350883803.71,5
"12823",3277,40933,5,259,1350896568.1,9
"12824",8402,40934,0,164,1350897523.667,9
"12825",9203,40939,1,353,1350902625.607,10
"12826",16136,40942,2,115,1350905498.89,11
"12827",16138,40947,4,416,1350908535.423,12
"12828",4955,40948,2,89,1350908850.83,12
"12829",11446,40950,1,47,1350905122.497,11
"12830",16140,40953,0,119,1350912971.44,13
"12831",7550,40955,0,55,1350914056.183,13
"12832",5221,40956,3,398,1350914187.667,13
"12833",14729,40958,3,1192,1350915801.013,14
"12834",16142,40960,2,79,1350917361.593,14
"12835",16143,40961,1,112,1350918093.663,15
"12836",16147,40963,0,128,1350920471.45,15
"12837",16148,40964,2,144,1350920475.94,15
"12838",7802,40965,1,719,1350921236.52,15
"12839",16144,40967,2,91,1350922366.61,16
"12840",3125,40969,2,70,1350924567.05,16
"12841",16153,40970,2,57,1350912352.383,13
"12842",16150,40972,2,875,1350927199.127,17
"12843",14731,40975,-1,289,1350929591.727,18
"12844",16152,40976,3,1252,1350929785.67,18
"12845",6552,40977,5,278,1350929930.283,18
"12846",16155,40981,0,154,1350938155.343,20
"12847",8807,40982,2,1217,1350939503.913,20
"12848",16157,40986,5,191,1350941990.417,21
"12849",16161,40987,2,144,1350947086.407,23
"12850",16028,40988,1,647,1350947586.807,23
"12851",4742,40989,5,1290,1350948303.52,23
"12852",16160,40990,0,118,1350948763.24,23
"12853",7071,40992,3,89,1350956329.05,1
"12854",168,40995,3,279,1350957415.28,1
"12855",16079,40997,1,194,1350960107.227,2
"12856",16165,41000,2,244,1350963259.493,3
"12857",16170,41004,1,41,1350975007.707,6
"12858",9187,41006,3,1331,1350977518.48,7
"12859",9950,41007,1,172,1350980451.033,8
"12860",6512,41009,1,149,1350982326.64,8
"12861",8402,41013,3,281,1350993716.37,12
"12862",14860,41014,3,466,1350994551.44,12
"12863",16174,41016,1,455,1350996089.933,12
"12864",16175,41019,3,140,1350996738.307,12
"12865",16176,41021,4,563,1350997813.89,13
"12866",13933,41022,1,76,1350998192.067,13
"12867",11867,41023,0,76,1350998404.813,13
"12868",16179,41027,2,103,1351001059.73,14
"12869",13516,41029,9,1595,1351001543.327,14
"12870",14826,41031,0,148,1351002234.837,14
"12871",16181,41032,2,185,1351002942.52,14
"12872",9171,41034,2,106,1351004282.71,14
"12873",16184,41038,2,136,1351008264.35,16
"12874",11375,41040,1,99,1351010648.66,16
"12875",14137,41041,1,741,1351010709.8,16
"12876",16185,41048,0,24,1351012939.453,17
"12877",4812,41051,0,1831,1351014326.88,17
"12878",16192,41055,5,168,1351015570.27,18
"12879",8402,41056,3,144,1351016348.28,18
"12880",8053,41057,3,202,1351016876.19,18
"12881",16185,41058,1,46,1351017662.54,18
"12882",16197,41065,1,595,1351022947.323,20
"12883",16199,41070,5,3323,1351027108.8,21
"12884",2040,41071,2,173,1351027332.397,21
"12885",5509,41074,2,739,1351031796.307,22
"12886",13753,41076,2,347,1351036443.39,23
"12887",16204,41078,2,152,1351042700.463,1
"12888",3269,41081,1,157,1351047280.187,2
"12889",16208,41086,3,287,1351061299.71,6
"12890",13636,41088,1,60,1351066317.823,8
"12891",13104,41089,0,448,1351067566.183,8
"12892",16210,41092,2,538,1351070557.06,9
"12893",16210,41093,0,1809,1351071359.01,9
"12894",7734,41094,1,520,1351072007.36,9
"12895",16212,41095,1,57,1351072117.07,9
"12896",16052,41100,4,124,1351074665.43,10
"12897",16246,41104,4,1630,1351061382.93,6
"12898",16213,41105,3,113,1351081143.62,12
"12899",5288,41109,0,104,1351085674.79,13
"12900",16216,41114,1,183,1351087209.107,14
"12901",16219,41117,1,45,1351089559.513,14
"12902",14125,41123,2,3481,1351092798.153,15
"12903",9171,41127,2,521,1351093675.513,15
"12904",14649,41129,3,2808,1351094739.907,16
"12905",16220,41133,3,258,1351096491.22,16
"12906",16034,41138,2,458,1351106000.807,19
"12907",14120,41139,0,95,1351106162.707,19
"12908",16226,41141,-2,106,1351109759.277,20
"12909",14532,41143,0,327,1351112812.853,21
"12910",16227,41145,6,3215,1351115065.73,21
"12911",13702,41146,1,68,1351116236.07,22
"12912",16231,41150,1,389,1351120883.147,23
"12913",16232,41151,1,116,1351122197.06,23
"12914",16234,41152,3,167,1351123871.707,0
"12915",14289,41154,1,223,1351126682.28,0
"12916",16236,41155,1,19,1351128709.953,1
"12917",14653,41156,6,134,1351130838.597,2
"12918",14120,41159,0,57,1351134932.113,3
"12919",12096,41162,2,180,1351139926.177,4
"12920",16241,41165,3,173,1351140831.403,4
"12921",3310,41167,2,74,1351141816.7,5
"12922",16243,41169,1,99,1351147340.867,6
"12923",4001,41174,0,116,1351154854.97,8
"12924",16247,41176,3,1394,1351156721.027,9
"12925",8402,41177,2,474,1351157522.473,9
"12926",11205,41182,0,150,1351163526.113,11
"12927",16251,41183,3,676,1351164288.843,11
"12928",16213,41186,0,96,1351168543.26,12
"12929",6920,41187,3,891,1351169639.937,12
"12930",7802,41190,1,1239,1351173790.68,14
"12931",16253,41194,6,202,1351176916.513,14
"12932",13413,41197,0,21,1351183533.4,16
"12933",16256,41198,1,24,1351185632.917,17
"12934",13487,41199,6,2496,1351186578.097,17
"12935",16257,41200,0,53,1351188653.387,18
"12936",16259,41203,0,515,1351192135.05,19
"12937",13047,41205,0,236,1351192288.437,19
"12938",919,41208,49,2240,1351195818.553,20
"12939",16261,41210,3,210,1351196701.803,20
"12940",13690,41211,1,257,1351199422.83,21
"12941",6720,41212,4,320,1351199847.613,21
"12942",16262,41216,1,107,1351202343.46,21
"12943",16263,41217,2,523,1351203174.79,22
"12944",1005,41218,1,68,1351207677.463,23
"12945",16265,41220,4,489,1351212077.353,0
"12946",10054,41221,2,297,1351213630.253,1
"12947",16239,41222,6,3781,1351214003.15,1
"12948",16204,41227,5,527,1351218891.393,2
"12949",16276,41238,4,206,1351206246.07,23
"12950",10675,41241,2,312,1351252794.987,11
"12951",12750,41242,0,855,1351253191.08,12
"12952",13837,41246,1,69,1351262016.973,14
"12953",16280,41247,5,290,1351263368.497,14
"12954",16285,41249,2,215,1351267535.54,16
"12955",13097,41251,2,119,1351268080.24,16
"12956",16283,41252,1,89,1351268457.797,16
"12957",16287,41254,2,528,1351269489.383,16
"12958",10402,41259,7,2013,1351273498.86,17
"12959",14674,41260,0,258,1351273616.38,17
"12960",8141,41267,4,193,1351275649.98,18
"12961",4908,41268,2,90,1351276318.797,18
"12962",14506,41270,4,1885,1351278021.39,19
"12963",9146,41272,1,431,1351279441.95,19
"12964",16293,41274,2,88,1351284555.247,20
"12965",4829,41276,3,458,1351287596.32,21
"12966",16161,41278,1,77,1351292999.017,23
"12967",8627,41279,2,552,1351293669.9,23
"12968",16295,41280,2,126,1351297302.987,0
"12969",16296,41281,1,119,1351297372.92,0
"12970",16298,41282,0,1988,1351305336.433,2
"12971",13201,41286,58,5903,1351316945.703,5
"12972",16307,41287,2,373,1351320112.497,6
"12973",10278,41289,7,2514,1351325183.977,8
"12974",8116,41297,3,1349,1351340360.127,12
"12975",16282,41304,1,43,1351347849.117,14
"12976",16018,41306,7,729,1351351880.71,15
"12977",16309,41307,7,156,1351353207.547,15
"12978",3525,41314,2,213,1351356003.353,16
"12979",539,41317,5,449,1351360731.907,17
"12980",14699,41319,1,159,1351366361.533,19
"12981",14506,41320,5,1273,1351366704.34,19
"12982",7802,41324,1,323,1351370746.927,20
"12983",16104,41325,2,381,1351371681.837,21
"12984",7970,41326,17,1322,1351372113.557,21
"12985",8461,41331,0,77,1351376132.693,22
"12986",16175,41333,5,111,1351378611.223,22
"12987",16317,41338,1,71,1351386877.837,1
"12988",13636,41339,1,186,1351386922.16,1
"12989",12311,41342,2,141,1351388125.74,1
"12990",16259,41346,0,217,1351390617.76,2
"12991",3899,41348,2,119,1351392678.03,2
"12992",7802,41349,4,2918,1351393869.167,3
"12993",16127,41352,0,539,1351408029.91,7
"12994",16325,41354,1,694,1351413570.243,8
"12995",16326,41356,1,300,1351419035.117,10
"12996",11797,41358,2,173,1351430719.737,13
"12997",9146,41361,7,725,1351435318.037,14
"12998",16329,41362,4,291,1351436318.357,14
"12999",9146,41367,2,2232,1351439416.233,15
"13000",5161,41368,0,104,1351439876.987,15
"13001",16331,41369,1,443,1351440738.017,16
"13002",13783,41374,0,434,1351449217.413,18
"13003",9146,41375,0,197,1351450535.02,18
"13004",16059,41376,1,76,1351454015.427,19
"13005",8783,41379,0,246,1351456187.323,20
"13006",16333,41383,1,556,1351460146.103,21
"13007",15972,41385,4,92,1351473522.91,1
"13008",16336,41386,3,1370,1351475114.567,1
"13009",16339,41388,0,125,1351477843.597,2
"13010",13985,41389,1,271,1351478220.773,2
"13011",16337,41390,1,1130,1351478302.41,2
"13012",7290,41394,37,1235,1351481954.3,3
"13013",16340,41396,0,267,1351487380.74,5
"13014",7482,41399,2,296,1351492630.483,6
"13015",16344,41400,1,47,1351495969.867,7
"13016",16047,41404,2,3721,1351497869.64,8
"13017",10064,41405,2,543,1351498270.007,8
"13018",8114,41409,0,179,1351501317.183,9
"13019",16346,41410,2,109,1351501617.98,9
"13020",16346,41411,0,324,1351501929.627,9
"13021",16347,41414,1,212,1351507239.427,10
"13022",10389,41416,3,123,1351515116.483,12
"13023",16282,41418,6,489,1351519607.023,14
"13024",253,41419,6,265,1351520080.04,14
"13025",14392,41420,4,219,1351520166.823,14
"13026",15966,41428,1,467,1351523096.563,15
"13027",16361,41436,0,501,1351532582.963,17
"13028",16363,41437,1,34,1351535165.843,18
"13029",16364,41438,5,204,1351535738.31,18
"13030",16365,41439,-1,50,1351535948.807,18
"13031",16360,41441,1,295,1351536637.327,18
"13032",16366,41442,1,278,1351539692.033,19
"13033",7291,41443,11,6880,1351539835.957,19
"13034",16367,41446,0,200,1351540793.503,19
"13035",16370,41448,1,684,1351541927.74,20
"13036",1291,41450,4,766,1351543765.02,20
"13037",9171,41453,2,73,1351544981.043,21
"13038",14180,41460,2,188,1351550862.407,22
"13039",14532,41462,0,37,1351552091.91,23
"13040",847,41463,3,432,1351552239.253,23
"13041",1075,41464,3,77,1351553678.29,23
"13042",9216,41467,12,1384,1351555745.067,0
"13043",16373,41473,2,358,1351565363.783,2
"13044",6355,41474,3,76,1351565734.49,2
"13045",16374,41476,1,56,1351569007.637,3
"13046",16375,41477,1,101,1351569709.23,4
"13047",16376,41481,1,75,1351572538.277,4
"13048",16377,41484,1,221,1351574050.487,5
"13049",16378,41485,0,155,1351577312.47,6
"13050",16047,41486,1,1061,1351578854.433,6
"13051",16379,41488,3,166,1351581501.063,7
"13052",966,41492,15,666,1351585918.773,8
"13053",16380,41496,1,306,1351590773.67,9
"13054",14324,41503,1,270,1351600831.893,12
"13055",15997,41506,5,75,1351605991.153,14
"13056",12956,41507,2,164,1351606193.403,14
"13057",16387,41509,5,2767,1351606803.747,14
"13058",8402,41510,2,193,1351606832.273,14
"13059",2040,41511,1,66,1351608014.377,14
"13060",900,41512,1,35,1351608530.977,14
"13061",16389,41515,2,421,1351610062.357,15
"13062",2798,41516,4,129,1351611177.417,15
"13063",15965,41518,0,216,1351611340.923,15
"13064",14061,41523,1,180,1351614395.69,16
"13065",15993,41524,2,413,1351615791.967,16
"13066",10185,41525,0,347,1351616137.643,16
"13067",900,41526,1,324,1351616257.847,16
"13068",16391,41528,2,401,1351618322.177,17
"13069",11090,41529,5,1075,1351619383.947,17
"13070",16387,41535,3,73,1351623935.493,19
"13071",10890,41536,4,899,1351624703.543,19
"13072",3026,41537,4,759,1351626293.947,19
"13073",16393,41539,0,99,1351626783.907,19
"13074",16415,41540,1,37,1351627093.993,19
"13075",16397,41544,1,977,1351629837.437,20
"13076",16415,41545,2,121,1351630720.693,20
"13077",14098,41547,3,190,1351631453.237,21
"13078",6547,41549,0,38,1351633093.947,21
"13079",14532,41551,2,664,1351636381.383,22
"13080",12005,41557,3,1864,1351642513.607,0
"13081",16400,41559,1,153,1351642745.813,0
"13082",16402,41561,4,1840,1351591546.913,10
"13083",2040,41563,3,956,1351646325.95,1
"13084",8281,41565,2,85,1351651206.683,2
"13085",11475,41566,2,192,1351652990.26,3
"13086",16404,41572,5,741,1351660297.643,5
"13087",16405,41574,6,433,1351664584.153,6
"13088",16406,41575,5,388,1351666732.887,6
"13089",16407,41576,4,977,1351667874.46,7
"13090",16408,41577,1,202,1351668747.42,7
"13091",2820,41578,2,997,1351671013.077,8
"13092",16409,41582,2,115,1351673691.133,8
"13093",9171,41586,1,727,1351678576.437,10
"13094",11462,41591,1,1577,1351687635.377,12
"13095",13104,41592,1,168,1351687767.717,12
"13096",966,41596,5,319,1351691087.25,13
"13097",16413,41597,8,120,1351692374.177,14
"13098",7883,41600,2,106,1351693305.187,14
"13099",16387,41601,0,54,1351694422.61,14
"13100",13022,41604,2,230,1351695050.837,14
"13101",6645,41608,1,75,1351697546.02,15
"13102",13664,41613,1,320,1351702651.933,16
"13103",5659,41615,3,172,1351703544.427,17
"13104",16417,41616,6,404,1351705101.667,17
"13105",14134,41620,3,1930,1351708919.563,18
"13106",8927,41621,4,80,1351714739.43,20
"13107",2775,41622,2,361,1351715497.847,20
"13108",11355,41624,2,142,1351717404.6,21
"13109",16420,41625,10,331,1351717933.63,21
"13110",10028,41626,2,987,1351718267.797,21
"13111",11405,41628,3,374,1351718842.32,21
"13112",16423,41633,3,240,1351722248.713,22
"13113",14731,41635,2,49,1351723374.003,22
"13114",14216,41637,5,496,1351724665.76,23
"13115",14532,41638,3,273,1351726051.053,23
"13116",14532,41639,2,338,1351727969.553,23
"13117",12733,41642,4,186,1351731727.377,1
"13118",3615,41643,1,52,1351732279.487,1
"13119",1005,41644,1,23,1351737456.343,2
"13120",16428,41649,1,55,1351739226.527,3
"13121",16432,41654,3,631,1351746228.653,5
"13122",11511,41655,27,1142,1351746752.72,5
"13123",16433,41656,1,452,1351748099.027,5
"13124",16402,41660,0,73,1351754699.207,7
"13125",16435,41662,4,189,1351762316.527,9
"13126",16434,41663,2,498,1351763035.633,9
"13127",11462,41669,0,2032,1351768351.177,11
"13128",12981,41670,0,178,1351768532.55,11
"13129",16438,41672,3,81,1351768952.187,11
"13130",16441,41678,2,2133,1351771288.307,12
"13131",11294,41680,3,98,1351773040.69,12
"13132",10069,41683,6,554,1351773915.177,12
"13133",14131,41685,4,258,1351777271.41,13
"13134",8109,41692,1,207,1351788799.76,16
"13135",16415,41693,1,89,1351790141.657,17
"13136",11774,41695,1,12116,1351791941.613,17
"13137",16415,41697,1,502,1351792612.497,17
"13138",16447,41702,3,759,1351795721.163,18
"13139",16451,41703,3,232,1351800646.007,20
"13140",14289,41704,12,5086,1351801248.747,20
"13141",13487,41707,0,313,1351803143.657,20
"13142",16441,41711,1,550,1351805593.063,21
"13143",8694,41714,1,198,1351810300.057,22
"13144",16453,41715,3,287,1351811134.26,23
"13145",16439,41716,3,785,1351811252.577,23
"13146",16454,41723,7,1861,1351823346.32,2
"13147",10598,41724,4,143,1351825661.88,3
"13148",9007,41726,23,1503,1351829522.83,4
"13149",12690,41727,1,206,1351833583.22,5
"13150",16456,41728,1,459,1351833941.91,5
"13151",16457,41730,4,856,1351836532.587,6
"13152",16458,41734,11,532,1351843895.153,8
"13153",16461,41735,1,460,1351846259.43,8
"13154",16462,41739,0,58,1351849493.303,9
"13155",13939,41740,1,70,1351850877.703,10
"13156",16465,41742,1,86,1351852081.147,10
"13157",14289,41745,1,92,1351854050.253,11
"13158",6920,41746,4,212,1351854247.923,11
"13159",3760,41752,1,48,1351859872.23,12
"13160",16468,41753,1,102,1351862345.43,13
"13161",14532,41756,0,111,1351867523.997,14
"13162",16472,41764,3,152,1351873241.577,16
"13163",8114,41765,2,144,1351873356.07,16
"13164",16441,41767,1,122,1351874028.87,16
"13165",16473,41770,0,3944,1351875997.833,17
"13166",2817,41771,22,7257,1351877756.267,17
"13167",11371,41773,4,2078,1351878385.483,17
"13168",12758,41774,1,75,1351879387.64,18
"13169",900,41778,2,386,1351882089.5,18
"13170",16479,41780,2,336,1351884551.603,19
"13171",16481,41782,2,60,1351888270.977,20
"13172",16484,41783,0,167,1351894496.79,22
"13173",16483,41784,4,190,1351896052.927,22
"13174",16127,41786,1,496,1351900877.663,0
"13175",3812,41789,3,598,1351903794.273,0
"13176",16486,41791,3,633,1351909685.707,2
"13177",172,41794,3,403,1351920087.363,5
"13178",15993,41795,2,133,1351924968.793,6
"13179",13473,41798,5,1661,1351928487.837,7
"13180",9136,41799,3,134,1351935224.517,9
"13181",10389,41801,1,401,1351942120.85,11
"13182",13935,41806,3,272,1351946721.313,12
"13183",8196,41811,5,159,1351956838.273,15
"13184",11748,41816,1,90,1351958753.45,16
"13185",16496,41820,1,206,1351962776.977,17
"13186",16497,41822,2,187,1351965515.5,17
"13187",14283,41823,1,106,1351965835.35,18
"13188",198,41824,1,144,1351970430.38,19
"13189",16121,41829,1,98,1351979632.67,21
"13190",16502,41834,2,136,1351986029.07,23
"13191",11405,41835,5,209,1351988178.87,0
"13192",16505,41836,0,188,1351993740.863,1
"13193",16506,41837,4,220,1351996421.8,2
"13194",14433,41841,0,131,1352005078.59,4
"13195",10760,41843,1,231,1352015811.717,7
"13196",12361,41846,1,179,1352022757.76,9
"13197",16514,41850,2,309,1352029822.16,11
"13198",253,41851,10,178,1352029919.437,11
"13199",16515,41852,2,1383,1352031255.793,12
"13200",16516,41855,0,102,1352043402.797,15
"13201",14368,41856,1,76,1352044495.817,15
"13202",16519,41860,1,816,1352048690.877,17
"13203",9816,41861,6,2701,1352051003.38,17
"13204",16496,41862,1,182,1352051639.3,17
"13205",8114,41863,8,139,1352052202.053,18
"13206",16520,41867,1,283,1352054763.303,18
"13207",2798,41873,2,685,1352061489.323,20
"13208",6920,41875,3,496,1352063978.693,21
"13209",16524,41876,2,97,1352065188.68,21
"13210",11475,41877,2,70,1352065568.417,21
"13211",13985,41881,3,988,1352071587.473,23
"13212",16526,41882,7,194,1352072835.053,23
"13213",16298,41884,1,435,1352073438.93,23
"13214",13106,41885,3,81,1352074117.937,0
"13215",16527,41888,5,219,1352075596.63,0
"13216",16532,41889,1,208,1352085688.287,3
"13217",12710,41891,1,86,1352097002.3,6
"13218",13473,41892,6,1919,1352099394.017,7
"13219",16535,41893,2,36,1352101802.207,7
"13220",16538,41895,8,1405,1352105845.507,8
"13221",16534,41896,6,1666,1352106936.337,9
"13222",16540,41898,0,729,1352109717.53,10
"13223",16541,41900,5,520,1352110849.957,10
"13224",11397,41902,2,285,1352111874.853,10
"13225",12981,41903,1,104,1352112108.277,10
"13226",10069,41906,6,561,1352113006.357,10
