"","Person","PostID","Score","ViewCount","QTime","HourQTime","Response_hour"
"12576",14305,34030,2,127,1349973017.36,16,-1501.31989638891
"12593",14886,34070,8,3409,1350041392.603,11,-1505.8532675
"12596",6827,34081,2,108,1350049822.01,13,-1501.81957777778
"12599",8286,34089,1,111,1350061395.107,17,-1508.59959833331
"12602",14194,34094,1,390,1350070965.71,19,-1448.71702222221
"12608",14904,34105,0,293,1350105681.783,5,-834.235544444455
"12609",14905,34106,3,2396,1350106376.59,5,-1511.81703416665
"12614",14912,34119,2,469,1350149816.79,17,2357.8922713889
"12616",15913,34125,4,2772,1350160792.047,20,-1521.08351777779
"12617",15914,34126,2,82,1350161679.237,20,-1509.35639833331
"12620",14897,34132,1,35,1350167228.967,22,-1520.78660472221
"12623",12486,34139,1,117,1350180222.457,2,-1489.71712972224
"12628",14305,34151,3,260,1350209246.29,10,-1522.15352972223
"12636",10649,34176,1,21,1350246777.843,20,-1518.61463972224
"12637",15916,34177,6,178,1350247792.177,20,-1518.54539722224
"12640",11405,34185,1,1135,1350254643.14,22,-745.245404722161
"12643",9146,34193,2,399,1350281899.227,6,-1508.49555472222
"12647",2526,34201,2,383,1350295383.327,10,-1515.98123611119
"12653",15957,34224,6,1911,1350313129.92,14,-1512.46286944449
"12654",5509,34225,0,243,1350314486.593,15,-1507.50391111109
"12658",14699,34237,1,65,1350324211.44,18,-1512.49410750005
"12666",15973,34257,3,1046,1350354779.42,2,-1516.80765638895
"12670",15979,34266,1,57,1350380472.423,9,-1502.86404805554
"12672",15980,34268,3,163,1350381623.333,10,-1520.38345722218
"12679",8218,34291,1,713,1350401038.697,15,-1512.98126222226
"12684",13402,34300,4,855,1350410861.713,18,-1482.04956111113
"12687",13690,34306,3,795,1350418371.2,20,-1514.68594722225
"12690",16003,34309,1,173,1350424472.947,21,-1513.43319083333
"12700",13565,34332,-1,169,1350468871.11,10,-1508.91383611116
"12703",7964,34335,4,148,1350481904.503,13,-1520.10376555555
"12704",15966,34338,6,625,1350483041.86,14,-1519.16365472224
"12707",13516,34347,16,3494,1350493754.977,17,-1515.16423444443
"12714",14807,34356,8,219,1350504423.507,20,-1517.10318055557
"12715",16027,34360,2,1043,1350511175.457,21,-1516.6622472222
"12717",16030,34362,1,77,1350514293.387,22,-1518.17689722227
"12718",15979,34363,0,617,1350514345.917,22,-1517.75088722222
"12719",16031,34364,3,222,1350514670.62,22,-1518.83448888885
"12721",9342,34369,0,152,1350517678.06,23,-1519.2119305555
"12723",10518,34373,1,86,1350526215.333,2,-1520.53038138886
"12727",10389,34384,3,1385,1350547737.29,8,-1524.77319166667
"12730",16040,34389,1,240,1350554394.07,9,-1526.21402138889
"12731",16032,34390,2,3072,1350555832.02,10,-1526.09600194441
"12732",16044,34394,-3,139,1350561414.78,11,-1527.61760194441
"12733",16047,34400,1,98,1350566859.773,13,-1527.4833666667
"12738",16075,34410,7,2110,1350565627.17,13,3830.86831472218
"12740",3014,34418,5,507,1350576175.293,16,-1521.22416277779
"12741",16052,34423,2,98,1350581125.833,17,-1520.14719722225
"12742",16069,34424,0,176,1350583312.653,18,-1519.59370277776
"12743",16027,34429,1,491,1350585294.187,18,1125.49174805555
"12749",14900,34439,0,76,1350600828.06,22,-1521.30358249995
"12756",588,34462,3,473,1350639111.697,9,-1505.18418333332
"12757",16073,34463,1,520,1350640215.873,9,-1525.1444377778
"12758",10488,34464,0,391,1350641821.77,10,735.371252777775
"12765",12626,34477,2,301,1350656726.767,14,-1529.5728944444
"12769",16028,34493,1,108,1350666811.627,17,-1522.75086111108
"12771",561,34496,47,2299,1350671558.757,18,-1515.16193611112
"12773",14731,34500,2,136,1350676680.25,19,-1515.79630638891
"12775",7411,34502,0,217,1350677632.923,20,-1525.25381111105
"12778",4556,34507,4,134,1350682152.73,21,-1516.41941583335
"12779",16089,34510,3,230,1350690659.467,23,-2308.36310555557
"12781",13402,34512,1,76,1350692253.243,0,-1524.26976277775
"12785",16089,34517,4,713,1350696716.1,1,-1519.88431388888
"12789",16101,34529,15,2963,1350729884.513,10,-1529.08492388891
"12793",1005,34537,2,6936,1350761431.113,19,-1536.27516388887
"12794",603,34538,1,114,1350761457.447,19,-1535.29086583336
"12795",16000,34544,1,150,1350768176.213,21,-1529.64488777777
"12802",1679,34570,9,390,1350805416.52,7,-1533.20359166669
"12804",16115,34574,1,281,1350810003.273,9,-1534.12043138888
"12810",16027,34586,1,920,1350828579.587,14,-1517.77502694441
"12811",12786,34587,15,4181,1350829031.257,14,-1533.65819083333
"12813",14163,34600,2,66,1350851150.767,20,-1012.94414361113
"12814",16149,34604,5,1386,1350768228.583,21,-1510.33509333332
"12827",16138,34642,4,416,1350908535.423,12,-1514.10881749994
"12830",16140,34647,0,119,1350912971.44,13,-1526.66129444447
"12832",5221,34649,3,398,1350914187.667,13,-1526.40415388889
"12835",16143,34654,1,112,1350918093.663,15,-1526.76292666674
"12839",16144,34659,2,91,1350922366.61,16,-1525.08143694447
"12843",14731,34667,-1,289,1350929591.727,18,-1515.9016797222
"12845",6552,34669,5,278,1350929930.283,18,-1526.88315555559
"12851",4742,34678,5,1290,1350948303.52,23,-1516.36236111111
"12853",7071,34681,3,89,1350956329.05,1,-1522.14447499997
"12868",16179,34714,2,103,1351001059.73,14,-1533.44919249998
"12874",11375,34727,1,99,1351010648.66,16,-1533.55624361111
"12875",14137,34728,1,741,1351010709.8,16,-1534.06600472218
"12877",4812,34736,0,1831,1351014326.88,17,-1533.71118694451
"12880",8053,34740,3,202,1351016876.19,18,-1532.64908527778
"12881",16185,34741,1,46,1351017662.54,18,-1533.61378611108
"12884",2040,34751,2,173,1351027332.397,21,-1530.97431944443
"12885",5509,34753,2,739,1351031796.307,22,-1527.71980388886
"12890",13636,34761,1,60,1351066317.823,8,-1532.63932499998
"12891",13104,34762,0,448,1351067566.183,8,-1533.16206000004
"12895",16212,34767,1,57,1351072117.07,9,-1531.14945638888
"12899",5288,34776,0,104,1351085674.79,13,-1536.03409722222
"12900",16216,34781,1,183,1351087209.107,14,-1530.66981499996
"12902",14125,34789,2,3481,1351092798.153,15,-1534.72140166667
"12907",14120,34803,0,95,1351106162.707,19,-1534.59745194442
"12908",16226,34805,-2,106,1351109759.277,20,-1534.32249722222
"12911",13702,34809,1,68,1351116236.07,22,-1537.34626861109
"12915",14289,34817,1,223,1351126682.28,0,-1536.22238611109
"12929",6920,34844,3,891,1351169639.937,12,-1533.21647138894
"12931",16253,34851,6,202,1351176916.513,14,-1536.39334805555
"12935",16257,34857,0,53,1351188653.387,18,-1563.54556861116
"12943",16263,34873,2,523,1351203174.79,22,-1535.42139527778
"12944",1005,34874,1,68,1351207677.463,23,-1533.20393694447
"12948",16204,34882,5,527,1351218891.393,2,-1541.64470361114
"12952",13837,34895,1,69,1351262016.973,14,-1553.24763416668
"12956",16283,34900,1,89,1351268457.797,16,-1550.04787611107
"12965",4829,34920,3,458,1351287596.32,21,-1549.68401861111
"12968",16295,34924,2,126,1351297302.987,0,-1231.36072416663
"12969",16296,34925,1,119,1351297372.92,0,-1528.95444166667
"12970",16298,34926,0,1988,1351305336.433,2,-1550.81349055555
"12972",16307,34930,2,373,1351320112.497,6,-1555.91058888892
"12973",10278,34932,7,2514,1351325183.977,8,-1545.08213611113
"12974",8116,34939,3,1349,1351340360.127,12,-1558.57345472217
"12979",539,34955,5,449,1351360731.907,17,-1562.20074833334
"12986",16175,34970,5,111,1351378611.223,22,-1541.42249166667
"12995",16326,34986,1,300,1351419035.117,10,-1552.73232777781
"12999",9146,34995,2,2232,1351439416.233,15,-1562.49045277781
"13001",16331,34997,1,443,1351440738.017,16,3854.50147305555
"13003",9146,35002,0,197,1351450535.02,18,-1563.03161388887
"13006",16333,35010,1,556,1351460146.103,21,-1567.0015008333
"13007",15972,35012,4,92,1351473522.91,1,-1569.67118694445
"13008",16336,35013,3,1370,1351475114.567,1,-1569.49060555551
"13010",13985,35016,1,271,1351478220.773,2,-1569.31866666668
"13017",10064,35028,2,543,1351498270.007,8,-1555.96499916666
"13019",16346,35032,2,109,1351501617.98,9,-1573.98001749999
"13022",10389,35038,3,123,1351515116.483,12,-1574.9959
"13024",253,35040,6,265,1351520080.04,14,-1575.83959999998
"13025",14392,35041,4,219,1351520166.823,14,-1575.87185722219
"13029",16364,35055,5,204,1351535738.31,18,-1576.05904527777
"13033",7291,35060,11,6880,1351539835.957,19,-1574.84989638891
"13034",16367,35062,0,200,1351540793.503,19,-1575.41271833334
"13038",14180,35074,2,188,1351550862.407,22,-1571.92503444446
"13039",14532,35076,0,37,1351552091.91,23,-1569.71186027779
"13042",9216,35081,12,1384,1351555745.067,0,-1568.81648527775
"13045",16374,35090,1,56,1351569007.637,3,-1568.1728055556
"13046",16375,35091,1,101,1351569709.23,4,-1554.29408055557
"13047",16376,35095,1,75,1351572538.277,4,-1558.82743333333
"13053",16380,35106,1,306,1351590773.67,9,-1568.01310833335
"13066",10185,35129,0,347,1351616137.643,16,-1528.11738416672
"13068",16391,35132,2,401,1351618322.177,17,-1557.70775000003
"13069",11090,35133,5,1075,1351619383.947,17,-1557.84063333333
"13073",16393,35142,0,99,1351626783.907,19,-1541.10670666668
"13078",6547,35152,0,38,1351633093.947,21,-1549.52950277779
"13080",12005,35159,3,1864,1351642513.607,0,-1548.76299833331
"13083",2040,35165,3,956,1351646325.95,1,-1546.17816305558
"13086",16404,35174,5,741,1351660297.643,5,-1451.24026833336
"13087",16405,35176,6,433,1351664584.153,6,-1549.41722111106
"13092",16409,35184,2,115,1351673691.133,8,-1550.68050083333
"13095",13104,35194,1,168,1351687767.717,12,-1552.5119963889
"13097",16413,35198,8,120,1351692374.177,14,-1548.5462166667
"13100",13022,35204,2,230,1351695050.837,14,-1551.82876583331
"13104",16417,35215,6,404,1351705101.667,17,-1550.58170944446
"13105",14134,35218,3,1930,1351708919.563,18,-1544.97365555558
"13107",2775,35220,2,361,1351715497.847,20,-1549.4129491667
"13112",16423,35231,3,240,1351722248.713,22,-1547.54660916666
"13113",14731,35233,2,49,1351723374.003,22,-1447.52066472219
"13115",14532,35236,3,273,1351726051.053,23,-1547.41100833337
"13121",16432,35249,3,631,1351746228.653,5,-1543.86615833329
"13124",16402,35255,0,73,1351754699.207,7,11220.2673738889
"13130",16441,35271,2,2133,1351771288.307,12,-1494.10735833334
"13132",10069,35276,6,554,1351773915.177,12,-1551.09853999999
"13135",16415,35284,1,89,1351790141.657,17,-1554.29140472227
"13138",16447,35291,3,759,1351795721.163,18,-1539.89442861113
"13140",14289,35293,12,5086,1351801248.747,20,-1555.94987499999
"13149",12690,35313,1,206,1351833583.22,5,-1553.32107583331
"13151",16457,35316,4,856,1351836532.587,6,-1553.26275555551
"13155",13939,35324,1,70,1351850877.703,10,-1552.70082305557
"13160",16468,35335,1,102,1351862345.43,13,-1534.57763805555
"13165",16473,35348,0,3944,1351875997.833,17,-1546.33118611111
"13171",16481,35358,2,60,1351888270.977,20,-1531.38571777774
"13182",13935,35382,3,272,1351946721.313,12,-1555.45994888888
"13183",8196,35387,5,159,1351956838.273,15,-1556.10636000004
"13185",16496,35396,1,206,1351962776.977,17,-1555.49375749999
"13190",16502,35409,2,136,1351986029.07,23,-1550.73084444443
"13201",14368,35429,1,76,1352044495.817,15,-1561.05826305555
"13202",16519,35433,1,816,1352048690.877,17,-1561.66592499998
"13203",9816,35434,6,2701,1352051003.38,17,-1560.95678805557
"13206",16520,35440,1,283,1352054763.303,18,-1562.4533536111
"13214",13106,35456,3,81,1352074117.937,0,-1565.74011583335
"13215",16527,35459,5,219,1352075596.63,0,-1549.23644916667
"13220",16538,35466,8,1405,1352105845.507,8,-1557.43557777776
"13222",16540,35469,0,729,1352109717.53,10,4687.15228138891
"13231",14163,35487,3,427,1352122668.363,13,-1568.17424888889
"13234",16550,35491,1,98,1352129230.193,15,-921.74353500002
"13236",16553,35495,3,136,1352130836.59,15,-1562.84437027779
"13239",16557,35501,1,3760,1352140584.373,18,-1565.73334722228
"13242",11382,35507,1,304,1352150834.007,21,-1566.98852611111
"13245",1679,35510,13,325,1352155160.977,22,-1568.05047611111
"13248",16337,35515,0,115,1352164173.743,1,4643.64771499998
"13254",6920,35528,1,265,1352199488.377,10,-1576.16404444443
"13256",14674,35531,0,190,1352203891.743,12,-1555.14462500003
"13259",16548,35537,2,218,1352219682.613,16,-1377.10434888886
"13260",16204,35540,1,86,1352224779.817,17,-843.101992777718
"13267",16420,35550,1,115,1352238329.19,21,-1577.35278972222
"13270",2912,35557,12,793,1352244389.273,23,-1558.30701111111
"13272",16591,35561,1,463,1352255019.197,2,-1575.47848722219
"13275",16595,35566,0,3037,1352266533.13,5,-1577.22253055559
"13282",13624,35585,1,208,1352294398.327,13,-1565.22584083339
"13289",16618,35609,1,50,1352313213.2,18,-1562.33320555554
"13292",16298,35616,0,166,1352316769.537,19,-1560.53869999998
"13293",13538,35617,2,67,1352317705.733,19,-1558.30951000002
"13295",16656,35622,4,802,1352222611.92,17,-1532.40988805559
"13299",5339,35630,1,112,1352330724.36,23,-1545.09059083336
"13308",16638,35643,1,60,1352344958.907,3,-1557.19778527776
"13312",16557,35649,4,2077,1352353754.64,5,-1558.76963055551
"13320",15913,35668,2,92,1352376457.147,12,-782.033422222204
"13326",16662,35682,6,6026,1352394170.25,17,-1509.99629166669
"13327",18211,35683,1,66,1352371622.237,10,-1228.62162694441
"13330",16665,35693,2,267,1352403775.84,19,-1544.26993333333
"13343",16574,35721,2,110,1352448255,8,-1551.62715083334
"13345",10760,35724,1,161,1352451850.277,9,4783.54479444444
"13348",14715,35728,1,886,1352457881.98,10,-1543.09256750001
"13350",1818,35731,3,498,1352458838.51,11,-1534.76775750001
"13360",16439,35762,1,225,1352492225.557,20,-1544.77518527779
"13361",11453,35763,0,45,1352496257.843,21,-1543.50157305552
"13362",16698,35766,7,132,1352496878.73,21,-1549.14496388886
"13364",16700,35771,0,689,1352502769.123,23,-1548.61786
"13373",12885,35799,1,236,1352558582.273,14,2248.87285111109
"13381",16715,35811,1,163,1352588960.107,23,-1560.89353333327
"13384",14731,35819,0,54,1352604548.977,3,-1563.15022694442
"13385",13811,35820,2,386,1352606123.073,3,-1563.25362222221
"13387",9203,35827,1,94,1352633145.777,11,-1568.00183166663
"13392",16722,35835,1,39,1352649542.563,15,-1571.57182305555
"13395",16721,35839,0,481,1352650806.297,16,-1569.46401777777
"13396",16726,35841,7,610,1352653130.867,16,-1569.26606388893
"13400",16337,35855,1,1500,1352666726.417,20,-1563.86528249999
"13401",16732,35858,14,2187,1352670604.397,21,-1562.48445000006
"13402",7795,35859,3,456,1352672840.583,22,-1568.09609611107
"13403",16737,35861,3,763,1352676866.733,23,-1563.7827305556
"13406",12096,35872,4,204,1352690652.497,3,2254.05908611112
"13408",16744,35877,3,150,1352695512.92,4,-1291.61885083338
"13417",16757,35892,1,52,1352726580.78,13,-1551.96565194441
"13421",16716,35900,1,65,1352739078.867,16,-1508.92216388888
"13426",16782,35919,2,75,1352759268.8,22,-1565.8713472222
"13431",12733,35927,1,253,1352767922.2,0,-1566.16930000001
"13437",16797,35937,0,126,1352788704.607,6,-1499.0675333333
"13438",12615,35940,1,1054,1352797978.897,9,-1540.72837222225
"13439",10636,35941,28,2799,1352798018.2,9,-1566.94598888894
"13442",11495,35949,4,92,1352803725.04,10,-1559.7408313889
"13448",16808,35963,2,112,1352816966.303,14,-3560.62817499995
"13451",16814,35967,3,544,1352824216.867,16,-1532.9517444445
"13453",16801,35970,3,784,1352827529.057,17,-1552.31989277773
"13454",16817,35975,2,64,1352828958.61,17,-1550.91827972227
"13455",16243,35984,4,188,1352836419.213,19,-1554.60362777783
"13464",16827,35998,5,1003,1352853829.037,0,-1550.19379277779
"13467",16238,36001,3,123,1352861982.637,2,-1474.47668611116
"13469",16830,36005,1,928,1352863366.683,3,-1547.26846194446
"13473",16837,36018,3,196,1352883999.62,9,-1550.82886472219
"13475",10017,36021,1,116,1352890288.947,10,-1552.50408250001
"13479",16843,36027,0,130,1352897821.86,12,-1557.34580833336
"13480",903,36029,5,287,1352902161.827,14,-1558.39115555558
"13490",9887,36050,2,87,1352925866.18,20,-1560.57550833338
"13501",14731,36076,0,33,1352959862.627,6,-1555.51757611109
"13505",8481,36082,1,85,1352970882.957,9,-1555.56352972223
"13507",16037,36086,0,91,1352977266.773,11,-1558.86056472222
"13512",13155,36105,0,79,1352993111.063,15,-1559.52535833332
"13522",2921,36128,7,293,1353008594.387,19,-1557.58226777779
"13525",2830,36134,2,53,1353013684.957,21,-1558.88076499999
"13527",4110,36137,0,1226,1353014653.01,21,-1559.02301749998
"13532",7141,36152,1,362,1353038715.21,4,-1552.29219722225
"13537",16721,36159,1,978,1353048467.707,6,7327.52769166668
"13539",16909,36164,0,3117,1353052198.353,7,-1552.23736833327
"13540",14903,36165,9,511,1353054059.157,8,-1548.91457416667
"13541",16911,36166,1,148,1353056557.85,9,-1553.27927777774
"13542",16912,36167,4,1396,1353056682.653,9,-1546.1962611111
"13545",4344,36174,0,215,1353070927.533,13,-1554.24092499998
"13553",4344,36193,0,206,1353086222.567,17,-1539.95526666668
"13554",2830,36194,0,148,1353087017.243,17,-1555.8464258333
"13560",3681,36201,0,893,1353093260.74,19,3469.70883416666
"13568",16929,36222,1,788,1353109441.713,23,-1548.22662861115
"13569",16228,36225,1,78,1353110505.687,0,-1545.85695666664
"13572",16932,36228,2,221,1353120178.717,2,-1550.34267138892
"13573",16934,36232,1,421,1353125890.157,4,-1542.52025555558
"13581",8402,36250,1,128,1353171699.86,17,13278.5333047222
"13584",10760,36253,3,62,1353176911.803,18,-1557.86852027774
"13585",847,36254,0,84,1353181599.36,19,-1559.77106305559
"13591",16954,36267,1,71,1353192274.407,22,-1558.12693166667
"13595",16953,36276,0,367,1353207705.527,3,-1453.26018166661
"13597",16949,36279,20,705,1353218417.873,6,-1452.00771277785
"13600",16960,36283,1,109,1353238540.01,11,-1560.25330916663
"13604",26105,36288,2,71,1353259381.88,17,-1567.50506194446
"13605",16967,36289,6,370,1353260548.837,17,-1566.24007611109
"13610",16973,36298,11,395,1353273609.737,21,-1566.1973269444
"13611",10106,36303,2,807,1353279570.94,22,-1568.09054083334
"13613",14289,36305,0,233,1353284781.45,0,-1558.44974166665
"13617",10688,36309,3,182,1353286692.933,0,-1564.88759055561
"13623",10675,36330,18,4109,1353331707.127,13,-1574.68162611107
"13627",12603,36338,2,226,1353340077.377,15,-1509.10807611108
"13630",16994,36341,1,129,1353344140.663,16,-1570.45499722229
"13632",16996,36345,0,326,1353349208.84,18,-1568.31485555549
"13636",17000,36351,7,1301,1353351365.15,18,-1563.97136944446
